"","eeacellcode","x","y"
"749","100kmE76N15",7650000,1550000
"750","100kmE77N15",7750000,1550000
"751","100kmE78N15",7850000,1550000
"752","100kmE79N15",7950000,1550000
"753","100kmE80N15",8050000,1550000
"754","100kmE81N15",8150000,1550000
"755","100kmE82N15",8250000,1550000
"756","100kmE83N15",8350000,1550000
"757","100kmE0N16",50000,1650000
"758","100kmE1N16",150000,1650000
"759","100kmE2N16",250000,1650000
"760","100kmE3N16",350000,1650000
"761","100kmE4N16",450000,1650000
"762","100kmE5N16",550000,1650000
"763","100kmE6N16",650000,1650000
"764","100kmE7N16",750000,1650000
"765","100kmE8N16",850000,1650000
"766","100kmE9N16",950000,1650000
"767","100kmE10N16",1050000,1650000
"768","100kmE11N16",1150000,1650000
"769","100kmE12N16",1250000,1650000
"770","100kmE13N16",1350000,1650000
"771","100kmE14N16",1450000,1650000
"772","100kmE15N16",1550000,1650000
"773","100kmE16N16",1650000,1650000
"774","100kmE17N16",1750000,1650000
"775","100kmE18N16",1850000,1650000
"776","100kmE19N16",1950000,1650000
"777","100kmE20N16",2050000,1650000
"778","100kmE21N16",2150000,1650000
"779","100kmE22N16",2250000,1650000
"780","100kmE23N16",2350000,1650000
"781","100kmE24N16",2450000,1650000
"782","100kmE25N16",2550000,1650000
"783","100kmE26N16",2650000,1650000
"784","100kmE27N16",2750000,1650000
"785","100kmE28N16",2850000,1650000
"786","100kmE29N16",2950000,1650000
"787","100kmE30N16",3050000,1650000
"788","100kmE31N16",3150000,1650000
"789","100kmE32N16",3250000,1650000
"790","100kmE33N16",3350000,1650000
"791","100kmE34N16",3450000,1650000
"792","100kmE35N16",3550000,1650000
"793","100kmE36N16",3650000,1650000
"794","100kmE37N16",3750000,1650000
"795","100kmE38N16",3850000,1650000
"796","100kmE39N16",3950000,1650000
"797","100kmE40N16",4050000,1650000
"798","100kmE41N16",4150000,1650000
"799","100kmE42N16",4250000,1650000
"800","100kmE43N16",4350000,1650000
"801","100kmE44N16",4450000,1650000
"802","100kmE45N16",4550000,1650000
"803","100kmE46N16",4650000,1650000
"804","100kmE47N16",4750000,1650000
"805","100kmE48N16",4850000,1650000
"806","100kmE49N16",4950000,1650000
"807","100kmE50N16",5050000,1650000
"808","100kmE51N16",5150000,1650000
"809","100kmE52N16",5250000,1650000
"810","100kmE53N16",5350000,1650000
"811","100kmE54N16",5450000,1650000
"812","100kmE55N16",5550000,1650000
"813","100kmE56N16",5650000,1650000
"814","100kmE57N16",5750000,1650000
"815","100kmE58N16",5850000,1650000
"816","100kmE59N16",5950000,1650000
"817","100kmE60N16",6050000,1650000
"818","100kmE61N16",6150000,1650000
"819","100kmE62N16",6250000,1650000
"820","100kmE63N16",6350000,1650000
"821","100kmE64N16",6450000,1650000
"822","100kmE65N16",6550000,1650000
"823","100kmE66N16",6650000,1650000
"824","100kmE67N16",6750000,1650000
"825","100kmE68N16",6850000,1650000
"826","100kmE69N16",6950000,1650000
"827","100kmE70N16",7050000,1650000
"828","100kmE71N16",7150000,1650000
"829","100kmE72N16",7250000,1650000
"830","100kmE73N16",7350000,1650000
"831","100kmE74N16",7450000,1650000
"832","100kmE75N16",7550000,1650000
"833","100kmE76N16",7650000,1650000
"834","100kmE77N16",7750000,1650000
"835","100kmE78N16",7850000,1650000
"836","100kmE79N16",7950000,1650000
"837","100kmE80N16",8050000,1650000
"838","100kmE81N16",8150000,1650000
"839","100kmE82N16",8250000,1650000
"840","100kmE83N16",8350000,1650000
"841","100kmE0N17",50000,1750000
"842","100kmE1N17",150000,1750000
"843","100kmE2N17",250000,1750000
"844","100kmE3N17",350000,1750000
"845","100kmE4N17",450000,1750000
"846","100kmE5N17",550000,1750000
"847","100kmE6N17",650000,1750000
"848","100kmE7N17",750000,1750000
"849","100kmE8N17",850000,1750000
"850","100kmE9N17",950000,1750000
"851","100kmE10N17",1050000,1750000
"852","100kmE11N17",1150000,1750000
"853","100kmE12N17",1250000,1750000
"854","100kmE13N17",1350000,1750000
"855","100kmE14N17",1450000,1750000
"856","100kmE15N17",1550000,1750000
"857","100kmE16N17",1650000,1750000
"858","100kmE17N17",1750000,1750000
"859","100kmE18N17",1850000,1750000
"860","100kmE19N17",1950000,1750000
"861","100kmE20N17",2050000,1750000
"862","100kmE21N17",2150000,1750000
"863","100kmE22N17",2250000,1750000
"864","100kmE23N17",2350000,1750000
"865","100kmE24N17",2450000,1750000
"866","100kmE25N17",2550000,1750000
"867","100kmE26N17",2650000,1750000
"868","100kmE27N17",2750000,1750000
"869","100kmE28N17",2850000,1750000
"870","100kmE29N17",2950000,1750000
"871","100kmE30N17",3050000,1750000
"872","100kmE31N17",3150000,1750000
"873","100kmE32N17",3250000,1750000
"874","100kmE33N17",3350000,1750000
"875","100kmE34N17",3450000,1750000
"876","100kmE35N17",3550000,1750000
"877","100kmE36N17",3650000,1750000
"878","100kmE37N17",3750000,1750000
"879","100kmE38N17",3850000,1750000
"880","100kmE39N17",3950000,1750000
"881","100kmE40N17",4050000,1750000
"882","100kmE41N17",4150000,1750000
"883","100kmE42N17",4250000,1750000
"884","100kmE43N17",4350000,1750000
"885","100kmE44N17",4450000,1750000
"886","100kmE45N17",4550000,1750000
"887","100kmE46N17",4650000,1750000
"888","100kmE47N17",4750000,1750000
"889","100kmE48N17",4850000,1750000
"890","100kmE49N17",4950000,1750000
"891","100kmE50N17",5050000,1750000
"892","100kmE51N17",5150000,1750000
"893","100kmE52N17",5250000,1750000
"894","100kmE53N17",5350000,1750000
"895","100kmE54N17",5450000,1750000
"896","100kmE55N17",5550000,1750000
"897","100kmE56N17",5650000,1750000
"898","100kmE57N17",5750000,1750000
"899","100kmE58N17",5850000,1750000
"900","100kmE59N17",5950000,1750000
"901","100kmE60N17",6050000,1750000
"902","100kmE61N17",6150000,1750000
"903","100kmE62N17",6250000,1750000
"904","100kmE63N17",6350000,1750000
"905","100kmE64N17",6450000,1750000
"906","100kmE65N17",6550000,1750000
"907","100kmE66N17",6650000,1750000
"908","100kmE67N17",6750000,1750000
"909","100kmE68N17",6850000,1750000
"910","100kmE69N17",6950000,1750000
"911","100kmE70N17",7050000,1750000
"912","100kmE71N17",7150000,1750000
"913","100kmE72N17",7250000,1750000
"914","100kmE73N17",7350000,1750000
"915","100kmE74N17",7450000,1750000
"916","100kmE75N17",7550000,1750000
"917","100kmE76N17",7650000,1750000
"918","100kmE77N17",7750000,1750000
"919","100kmE78N17",7850000,1750000
"920","100kmE79N17",7950000,1750000
"921","100kmE80N17",8050000,1750000
"922","100kmE81N17",8150000,1750000
"923","100kmE82N17",8250000,1750000
"924","100kmE83N17",8350000,1750000
"925","100kmE0N18",50000,1850000
"926","100kmE1N18",150000,1850000
"927","100kmE2N18",250000,1850000
"928","100kmE3N18",350000,1850000
"929","100kmE4N18",450000,1850000
"930","100kmE5N18",550000,1850000
"931","100kmE6N18",650000,1850000
"932","100kmE7N18",750000,1850000
"933","100kmE8N18",850000,1850000
"934","100kmE9N18",950000,1850000
"935","100kmE10N18",1050000,1850000
"936","100kmE11N18",1150000,1850000
"937","100kmE12N18",1250000,1850000
"938","100kmE13N18",1350000,1850000
"939","100kmE14N18",1450000,1850000
"940","100kmE15N18",1550000,1850000
"941","100kmE16N18",1650000,1850000
"942","100kmE17N18",1750000,1850000
"943","100kmE18N18",1850000,1850000
"944","100kmE19N18",1950000,1850000
"945","100kmE20N18",2050000,1850000
"946","100kmE21N18",2150000,1850000
"947","100kmE22N18",2250000,1850000
"948","100kmE23N18",2350000,1850000
"949","100kmE24N18",2450000,1850000
"950","100kmE25N18",2550000,1850000
"951","100kmE26N18",2650000,1850000
"952","100kmE27N18",2750000,1850000
"953","100kmE28N18",2850000,1850000
"954","100kmE29N18",2950000,1850000
"955","100kmE30N18",3050000,1850000
"956","100kmE31N18",3150000,1850000
"957","100kmE32N18",3250000,1850000
"958","100kmE33N18",3350000,1850000
"959","100kmE34N18",3450000,1850000
"960","100kmE35N18",3550000,1850000
"961","100kmE36N18",3650000,1850000
"962","100kmE37N18",3750000,1850000
"963","100kmE38N18",3850000,1850000
"964","100kmE39N18",3950000,1850000
"965","100kmE40N18",4050000,1850000
"966","100kmE41N18",4150000,1850000
"967","100kmE42N18",4250000,1850000
"968","100kmE43N18",4350000,1850000
"969","100kmE44N18",4450000,1850000
"970","100kmE45N18",4550000,1850000
"971","100kmE46N18",4650000,1850000
"972","100kmE47N18",4750000,1850000
"973","100kmE48N18",4850000,1850000
"974","100kmE49N18",4950000,1850000
"975","100kmE50N18",5050000,1850000
"976","100kmE51N18",5150000,1850000
"977","100kmE52N18",5250000,1850000
"978","100kmE53N18",5350000,1850000
"979","100kmE54N18",5450000,1850000
"980","100kmE55N18",5550000,1850000
"981","100kmE56N18",5650000,1850000
"982","100kmE57N18",5750000,1850000
"983","100kmE58N18",5850000,1850000
"984","100kmE59N18",5950000,1850000
"985","100kmE60N18",6050000,1850000
"986","100kmE61N18",6150000,1850000
"987","100kmE62N18",6250000,1850000
"988","100kmE63N18",6350000,1850000
"989","100kmE64N18",6450000,1850000
"990","100kmE65N18",6550000,1850000
"991","100kmE66N18",6650000,1850000
"992","100kmE67N18",6750000,1850000
"993","100kmE68N18",6850000,1850000
"994","100kmE69N18",6950000,1850000
"995","100kmE70N18",7050000,1850000
"996","100kmE71N18",7150000,1850000
"997","100kmE72N18",7250000,1850000
"998","100kmE73N18",7350000,1850000
"999","100kmE74N18",7450000,1850000
"1000","100kmE75N18",7550000,1850000
"1001","100kmE76N18",7650000,1850000
"1002","100kmE77N18",7750000,1850000
"1003","100kmE78N18",7850000,1850000
"1004","100kmE79N18",7950000,1850000
"1005","100kmE80N18",8050000,1850000
"1006","100kmE81N18",8150000,1850000
"1007","100kmE82N18",8250000,1850000
"1008","100kmE83N18",8350000,1850000
"1009","100kmE0N19",50000,1950000
"1010","100kmE1N19",150000,1950000
"1011","100kmE2N19",250000,1950000
"1012","100kmE3N19",350000,1950000
"1013","100kmE4N19",450000,1950000
"1014","100kmE5N19",550000,1950000
"1015","100kmE6N19",650000,1950000
"1016","100kmE7N19",750000,1950000
"1017","100kmE8N19",850000,1950000
"1018","100kmE9N19",950000,1950000
"1019","100kmE10N19",1050000,1950000
"1020","100kmE11N19",1150000,1950000
"1021","100kmE12N19",1250000,1950000
"1022","100kmE13N19",1350000,1950000
"1023","100kmE14N19",1450000,1950000
"1024","100kmE15N19",1550000,1950000
"1025","100kmE16N19",1650000,1950000
"1026","100kmE17N19",1750000,1950000
"1027","100kmE18N19",1850000,1950000
"1028","100kmE19N19",1950000,1950000
"1029","100kmE20N19",2050000,1950000
"1030","100kmE21N19",2150000,1950000
"1031","100kmE22N19",2250000,1950000
"1032","100kmE23N19",2350000,1950000
"1033","100kmE24N19",2450000,1950000
"1034","100kmE25N19",2550000,1950000
"1035","100kmE26N19",2650000,1950000
"1036","100kmE27N19",2750000,1950000
"1037","100kmE28N19",2850000,1950000
"1038","100kmE29N19",2950000,1950000
"1039","100kmE30N19",3050000,1950000
"1040","100kmE31N19",3150000,1950000
"1041","100kmE32N19",3250000,1950000
"1042","100kmE33N19",3350000,1950000
"1043","100kmE34N19",3450000,1950000
"1044","100kmE35N19",3550000,1950000
"1045","100kmE36N19",3650000,1950000
"1046","100kmE37N19",3750000,1950000
"1047","100kmE38N19",3850000,1950000
"1048","100kmE39N19",3950000,1950000
"1049","100kmE40N19",4050000,1950000
"1050","100kmE41N19",4150000,1950000
"1051","100kmE42N19",4250000,1950000
"1052","100kmE43N19",4350000,1950000
"1053","100kmE44N19",4450000,1950000
"1054","100kmE45N19",4550000,1950000
"1055","100kmE46N19",4650000,1950000
"1056","100kmE47N19",4750000,1950000
"1057","100kmE48N19",4850000,1950000
"1058","100kmE49N19",4950000,1950000
"1059","100kmE50N19",5050000,1950000
"1060","100kmE51N19",5150000,1950000
"1061","100kmE52N19",5250000,1950000
"1062","100kmE53N19",5350000,1950000
"1063","100kmE54N19",5450000,1950000
"1064","100kmE55N19",5550000,1950000
"1065","100kmE56N19",5650000,1950000
"1066","100kmE57N19",5750000,1950000
"1067","100kmE58N19",5850000,1950000
"1068","100kmE59N19",5950000,1950000
"1069","100kmE60N19",6050000,1950000
"1070","100kmE61N19",6150000,1950000
"1071","100kmE62N19",6250000,1950000
"1072","100kmE63N19",6350000,1950000
"1073","100kmE64N19",6450000,1950000
"1074","100kmE65N19",6550000,1950000
"1075","100kmE66N19",6650000,1950000
"1076","100kmE67N19",6750000,1950000
"1077","100kmE68N19",6850000,1950000
"1078","100kmE69N19",6950000,1950000
"1079","100kmE70N19",7050000,1950000
"1080","100kmE71N19",7150000,1950000
"1081","100kmE72N19",7250000,1950000
"1082","100kmE73N19",7350000,1950000
"1083","100kmE74N19",7450000,1950000
"1084","100kmE75N19",7550000,1950000
"1085","100kmE76N19",7650000,1950000
"1086","100kmE77N19",7750000,1950000
"1087","100kmE78N19",7850000,1950000
"1088","100kmE79N19",7950000,1950000
"1089","100kmE80N19",8050000,1950000
"1090","100kmE81N19",8150000,1950000
"1091","100kmE82N19",8250000,1950000
"1092","100kmE83N19",8350000,1950000
"1093","100kmE0N20",50000,2050000
"1094","100kmE1N20",150000,2050000
"1095","100kmE2N20",250000,2050000
"1096","100kmE3N20",350000,2050000
"1097","100kmE4N20",450000,2050000
"1098","100kmE5N20",550000,2050000
"1099","100kmE6N20",650000,2050000
"1100","100kmE7N20",750000,2050000
"1101","100kmE8N20",850000,2050000
"1102","100kmE9N20",950000,2050000
"1103","100kmE10N20",1050000,2050000
"1104","100kmE11N20",1150000,2050000
"1105","100kmE12N20",1250000,2050000
"1106","100kmE13N20",1350000,2050000
"1107","100kmE14N20",1450000,2050000
"1108","100kmE15N20",1550000,2050000
"1109","100kmE16N20",1650000,2050000
"1110","100kmE17N20",1750000,2050000
"1111","100kmE18N20",1850000,2050000
"1112","100kmE19N20",1950000,2050000
"1113","100kmE20N20",2050000,2050000
"1114","100kmE21N20",2150000,2050000
"1115","100kmE22N20",2250000,2050000
"1116","100kmE23N20",2350000,2050000
"1117","100kmE24N20",2450000,2050000
"1118","100kmE25N20",2550000,2050000
"1119","100kmE26N20",2650000,2050000
"1120","100kmE27N20",2750000,2050000
"1121","100kmE28N20",2850000,2050000
"1122","100kmE29N20",2950000,2050000
"1123","100kmE30N20",3050000,2050000
"1124","100kmE31N20",3150000,2050000
"1125","100kmE32N20",3250000,2050000
"1126","100kmE33N20",3350000,2050000
"1127","100kmE34N20",3450000,2050000
"1128","100kmE35N20",3550000,2050000
"1129","100kmE36N20",3650000,2050000
"1130","100kmE37N20",3750000,2050000
"1131","100kmE38N20",3850000,2050000
"1132","100kmE39N20",3950000,2050000
"1133","100kmE40N20",4050000,2050000
"1134","100kmE41N20",4150000,2050000
"1135","100kmE42N20",4250000,2050000
"1136","100kmE43N20",4350000,2050000
"1137","100kmE44N20",4450000,2050000
"1138","100kmE45N20",4550000,2050000
"1139","100kmE46N20",4650000,2050000
"1140","100kmE47N20",4750000,2050000
"1141","100kmE48N20",4850000,2050000
"1142","100kmE49N20",4950000,2050000
"1143","100kmE50N20",5050000,2050000
"1144","100kmE51N20",5150000,2050000
"1145","100kmE52N20",5250000,2050000
"1146","100kmE53N20",5350000,2050000
"1147","100kmE54N20",5450000,2050000
"1148","100kmE55N20",5550000,2050000
"1149","100kmE56N20",5650000,2050000
"1150","100kmE57N20",5750000,2050000
"1151","100kmE58N20",5850000,2050000
"1152","100kmE59N20",5950000,2050000
"1153","100kmE60N20",6050000,2050000
"1154","100kmE61N20",6150000,2050000
"1155","100kmE62N20",6250000,2050000
"1156","100kmE63N20",6350000,2050000
"1157","100kmE64N20",6450000,2050000
"1158","100kmE65N20",6550000,2050000
"1159","100kmE66N20",6650000,2050000
"1160","100kmE67N20",6750000,2050000
"1161","100kmE68N20",6850000,2050000
"1162","100kmE69N20",6950000,2050000
"1163","100kmE70N20",7050000,2050000
"1164","100kmE71N20",7150000,2050000
"1165","100kmE72N20",7250000,2050000
"1166","100kmE73N20",7350000,2050000
"1167","100kmE74N20",7450000,2050000
"1168","100kmE75N20",7550000,2050000
"1169","100kmE76N20",7650000,2050000
"1170","100kmE77N20",7750000,2050000
"1171","100kmE78N20",7850000,2050000
"1172","100kmE79N20",7950000,2050000
"1173","100kmE80N20",8050000,2050000
"1174","100kmE81N20",8150000,2050000
"1175","100kmE82N20",8250000,2050000
"1176","100kmE83N20",8350000,2050000
"1177","100kmE0N21",50000,2150000
"1178","100kmE1N21",150000,2150000
"1179","100kmE2N21",250000,2150000
"1180","100kmE3N21",350000,2150000
"1181","100kmE4N21",450000,2150000
"1182","100kmE5N21",550000,2150000
"1183","100kmE6N21",650000,2150000
"1184","100kmE7N21",750000,2150000
"1185","100kmE8N21",850000,2150000
"1186","100kmE9N21",950000,2150000
"1187","100kmE10N21",1050000,2150000
"1188","100kmE11N21",1150000,2150000
"1189","100kmE12N21",1250000,2150000
"1190","100kmE13N21",1350000,2150000
"1191","100kmE14N21",1450000,2150000
"1192","100kmE15N21",1550000,2150000
"1193","100kmE16N21",1650000,2150000
"1194","100kmE17N21",1750000,2150000
"1195","100kmE18N21",1850000,2150000
"1196","100kmE19N21",1950000,2150000
"1197","100kmE20N21",2050000,2150000
"1198","100kmE21N21",2150000,2150000
"1199","100kmE22N21",2250000,2150000
"1200","100kmE23N21",2350000,2150000
"1201","100kmE24N21",2450000,2150000
"1202","100kmE25N21",2550000,2150000
"1203","100kmE26N21",2650000,2150000
"1204","100kmE27N21",2750000,2150000
"1205","100kmE28N21",2850000,2150000
"1206","100kmE29N21",2950000,2150000
"1207","100kmE30N21",3050000,2150000
"1208","100kmE31N21",3150000,2150000
"1209","100kmE32N21",3250000,2150000
"1210","100kmE33N21",3350000,2150000
"1211","100kmE34N21",3450000,2150000
"1212","100kmE35N21",3550000,2150000
"1213","100kmE36N21",3650000,2150000
"1214","100kmE37N21",3750000,2150000
"1215","100kmE38N21",3850000,2150000
"1216","100kmE39N21",3950000,2150000
"1217","100kmE40N21",4050000,2150000
"1218","100kmE41N21",4150000,2150000
"1219","100kmE42N21",4250000,2150000
"1220","100kmE43N21",4350000,2150000
"1221","100kmE44N21",4450000,2150000
"1222","100kmE45N21",4550000,2150000
"1223","100kmE46N21",4650000,2150000
"1224","100kmE47N21",4750000,2150000
"1225","100kmE48N21",4850000,2150000
"1226","100kmE49N21",4950000,2150000
"1227","100kmE50N21",5050000,2150000
"1228","100kmE51N21",5150000,2150000
"1229","100kmE52N21",5250000,2150000
"1230","100kmE53N21",5350000,2150000
"1231","100kmE54N21",5450000,2150000
"1232","100kmE55N21",5550000,2150000
"1233","100kmE56N21",5650000,2150000
"1234","100kmE57N21",5750000,2150000
"1235","100kmE58N21",5850000,2150000
"1236","100kmE59N21",5950000,2150000
"1237","100kmE60N21",6050000,2150000
"1238","100kmE61N21",6150000,2150000
"1239","100kmE62N21",6250000,2150000
"1240","100kmE63N21",6350000,2150000
"1241","100kmE64N21",6450000,2150000
"1242","100kmE65N21",6550000,2150000
"1243","100kmE66N21",6650000,2150000
"1244","100kmE67N21",6750000,2150000
"1245","100kmE68N21",6850000,2150000
"1246","100kmE69N21",6950000,2150000
"1247","100kmE70N21",7050000,2150000
"1248","100kmE71N21",7150000,2150000
"1249","100kmE72N21",7250000,2150000
"1250","100kmE73N21",7350000,2150000
"1251","100kmE74N21",7450000,2150000
"1252","100kmE75N21",7550000,2150000
"1253","100kmE76N21",7650000,2150000
"1254","100kmE77N21",7750000,2150000
"1255","100kmE78N21",7850000,2150000
"1256","100kmE79N21",7950000,2150000
"1257","100kmE80N21",8050000,2150000
"1258","100kmE81N21",8150000,2150000
"1259","100kmE82N21",8250000,2150000
"1260","100kmE83N21",8350000,2150000
"1261","100kmE0N22",50000,2250000
"1262","100kmE1N22",150000,2250000
"1263","100kmE2N22",250000,2250000
"1264","100kmE3N22",350000,2250000
"1265","100kmE4N22",450000,2250000
"1266","100kmE5N22",550000,2250000
"1267","100kmE6N22",650000,2250000
"1268","100kmE7N22",750000,2250000
"1269","100kmE8N22",850000,2250000
